date,store,item,category,price,base_price,promo,units_sold
2024-04-18,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,42
2024-04-19,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,53
2024-04-20,Store_C,Eggs_12pk,Dairy,80.0,80.0,1,83
2024-04-21,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,46
2024-04-22,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,43
2024-04-23,Store_C,Eggs_12pk,Dairy,70.6,80.0,1,67
2024-04-24,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,39
2024-04-25,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,40
2024-04-26,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,51
2024-04-27,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,57
2024-04-28,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,57
2024-04-29,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,36
2024-04-30,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,36
2024-05-01,Store_C,Eggs_12pk,Dairy,64.93,80.0,0,45
2024-05-02,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,40
2024-05-03,Store_C,Eggs_12pk,Dairy,80.39,80.0,0,50
2024-05-04,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,49
2024-05-05,Store_C,Eggs_12pk,Dairy,89.6,80.0,0,47
2024-05-06,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,31
2024-05-07,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,33
2024-05-08,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,34
2024-05-09,Store_C,Eggs_12pk,Dairy,66.08,80.0,0,50
2024-05-10,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,53
2024-05-11,Store_C,Eggs_12pk,Dairy,66.59,80.0,0,78
2024-05-12,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,52
2024-05-13,Store_C,Eggs_12pk,Dairy,78.62,80.0,0,35
2024-05-14,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,37
2024-05-15,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,35
2024-05-16,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,36
2024-05-17,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,48
2024-05-18,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,54
2024-05-19,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,51
2024-05-20,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,33
2024-05-21,Store_C,Eggs_12pk,Dairy,80.0,80.0,1,48
2024-05-22,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,34
2024-05-23,Store_C,Eggs_12pk,Dairy,72.06,80.0,0,42
2024-05-24,Store_C,Eggs_12pk,Dairy,84.07,80.0,0,42
2024-05-25,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,54
2024-05-26,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,39
2024-05-27,Store_C,Eggs_12pk,Dairy,80.0,80.0,1,44
2024-05-28,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,34
2024-05-29,Store_C,Eggs_12pk,Dairy,78.7,80.0,0,34
2024-05-30,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,43
2024-05-31,Store_C,Eggs_12pk,Dairy,70.22,80.0,0,50
2024-06-01,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,50
2024-06-02,Store_C,Eggs_12pk,Dairy,80.0,80.0,1,56
2024-06-03,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,39
2024-06-04,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,34
2024-06-05,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,34
2024-06-06,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,32
2024-06-07,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,46
2024-06-08,Store_C,Eggs_12pk,Dairy,78.35,80.0,0,48
2024-06-09,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,45
2024-06-10,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,35
2024-06-11,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,33
2024-06-12,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,36
2024-06-13,Store_C,Eggs_12pk,Dairy,70.23,80.0,0,44
2024-06-14,Store_C,Eggs_12pk,Dairy,70.08,80.0,0,51
2024-06-15,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,46
2024-06-16,Store_C,Eggs_12pk,Dairy,91.49,80.0,1,51
2024-06-17,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,33
2024-06-18,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,35
2024-06-19,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,34
2024-06-20,Store_C,Eggs_12pk,Dairy,65.02,80.0,0,50
2024-06-21,Store_C,Eggs_12pk,Dairy,74.25,80.0,0,49
2024-06-22,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,57
2024-06-23,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,44
2024-06-24,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,35
2024-06-25,Store_C,Eggs_12pk,Dairy,67.27,80.0,0,38
2024-06-26,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,32
2024-06-27,Store_C,Eggs_12pk,Dairy,91.1,80.0,0,33
2024-06-28,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,44
2024-06-29,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,50
2024-06-30,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,51
2024-07-01,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,38
2024-07-02,Store_C,Eggs_12pk,Dairy,80.0,80.0,1,41
2024-07-03,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,30
2024-07-04,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,35
2024-07-05,Store_C,Eggs_12pk,Dairy,81.5,80.0,0,46
2024-07-06,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,50
2024-07-07,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,42
2024-07-08,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,31
2024-07-09,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,32
2024-07-10,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,32
2024-07-11,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,32
2024-07-12,Store_C,Eggs_12pk,Dairy,80.0,80.0,1,50
2024-07-13,Store_C,Eggs_12pk,Dairy,89.24,80.0,0,40
2024-07-14,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,46
2024-07-15,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,36
2024-07-16,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,29
2024-07-17,Store_C,Eggs_12pk,Dairy,79.37,80.0,0,32
2024-07-18,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,32
2024-07-19,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,44
2024-07-20,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,54
2024-07-21,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,45
2024-07-22,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,29
2024-07-23,Store_C,Eggs_12pk,Dairy,80.0,80.0,1,40
2024-07-24,Store_C,Eggs_12pk,Dairy,80.0,80.0,1,48
2024-07-25,Store_C,Eggs_12pk,Dairy,80.73,80.0,0,35
2024-07-26,Store_C,Eggs_12pk,Dairy,67.7,80.0,0,50
2024-07-27,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,48
2024-07-28,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,47
2024-07-29,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,36
2024-07-30,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,32
2024-07-31,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,36
2024-08-01,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,31
2024-08-02,Store_C,Eggs_12pk,Dairy,78.89,80.0,0,43
2024-08-03,Store_C,Eggs_12pk,Dairy,87.22,80.0,0,46
2024-08-04,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,43
2024-08-05,Store_C,Eggs_12pk,Dairy,84.7,80.0,0,32
2024-08-06,Store_C,Eggs_12pk,Dairy,80.0,80.0,1,40
2024-08-07,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,33
2024-08-08,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,36
2024-08-09,Store_C,Eggs_12pk,Dairy,80.0,80.0,1,58
2024-08-10,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,51
2024-08-11,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,41
2024-08-12,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,29
2024-08-13,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,29
2024-08-14,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,27
2024-08-15,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,31
2024-08-16,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,44
2024-08-17,Store_C,Eggs_12pk,Dairy,66.95,80.0,0,69
2024-08-18,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,44
2024-08-19,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,33
2024-08-20,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,32
2024-08-21,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,37
2024-08-22,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,34
2024-08-23,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,45
2024-08-24,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,53
2024-08-25,Store_C,Eggs_12pk,Dairy,80.0,80.0,1,71
2024-08-26,Store_C,Eggs_12pk,Dairy,65.32,80.0,0,47
2024-08-27,Store_C,Eggs_12pk,Dairy,88.66,80.0,0,29
2024-08-28,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,33
2024-08-29,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,35
2024-08-30,Store_C,Eggs_12pk,Dairy,80.0,80.0,1,55
2024-08-31,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,60
2024-09-01,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,46
2024-09-02,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,35
2024-09-03,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,35
2024-09-04,Store_C,Eggs_12pk,Dairy,80.0,80.0,1,47
2024-09-05,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,36
2024-09-06,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,46
2024-09-07,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,54
2024-09-08,Store_C,Eggs_12pk,Dairy,80.0,80.0,1,70
2024-09-09,Store_C,Eggs_12pk,Dairy,67.71,80.0,0,44
2024-09-10,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,35
2024-09-11,Store_C,Eggs_12pk,Dairy,83.72,80.0,1,42
2024-09-12,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,42
2024-09-13,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,53
2024-09-14,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,54
2024-09-15,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,47
2024-09-16,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,39
2024-09-17,Store_C,Eggs_12pk,Dairy,80.54,80.0,0,35
2024-09-18,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,40
2024-09-19,Store_C,Eggs_12pk,Dairy,85.67,80.0,0,31
2024-09-20,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,48
2024-09-21,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,59
2024-09-22,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,43
2024-09-23,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,35
2024-09-24,Store_C,Eggs_12pk,Dairy,84.52,80.0,0,32
2024-09-25,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,38
2024-09-26,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,33
2024-09-27,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,49
2024-09-28,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,54
2024-09-29,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,52
2024-09-30,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,37
2024-10-01,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,49
2024-10-02,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,55
2024-10-03,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,54
2024-10-04,Store_C,Eggs_12pk,Dairy,85.41,80.0,0,61
2024-10-05,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,73
2024-10-06,Store_C,Eggs_12pk,Dairy,69.69,80.0,0,83
2024-10-07,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,53
2024-10-08,Store_C,Eggs_12pk,Dairy,86.54,80.0,0,44
2024-10-09,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,52
2024-10-10,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,47
2024-10-11,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,66
2024-10-12,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,79
2024-10-13,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,80
2024-10-14,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,57
2024-10-15,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,49
2024-10-16,Store_C,Eggs_12pk,Dairy,80.0,80.0,1,84
2024-10-17,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,60
2024-10-18,Store_C,Eggs_12pk,Dairy,72.73,80.0,0,79
2024-10-19,Store_C,Eggs_12pk,Dairy,80.0,80.0,1,109
2024-10-20,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,74
2024-10-21,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,58
2024-10-22,Store_C,Eggs_12pk,Dairy,81.23,80.0,0,50
2024-10-23,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,61
2024-10-24,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,54
2024-10-25,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,72
2024-10-26,Store_C,Eggs_12pk,Dairy,73.87,80.0,0,95
2024-10-27,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,77
2024-10-28,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,57
2024-10-29,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,51
2024-10-30,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,58
2024-10-31,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,61
2024-11-01,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,68
2024-11-02,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,77
2024-11-03,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,82
2024-11-04,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,56
2024-11-05,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,54
2024-11-06,Store_C,Eggs_12pk,Dairy,64.49,80.0,0,72
2024-11-07,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,60
2024-11-08,Store_C,Eggs_12pk,Dairy,80.0,80.0,1,100
2024-11-09,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,88
2024-11-10,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,73
2024-11-11,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,56
2024-11-12,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,46
2024-11-13,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,54
2024-11-14,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,74
2024-11-15,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,83
2024-11-16,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,96
2024-11-17,Store_C,Eggs_12pk,Dairy,80.8,80.0,0,84
2024-11-18,Store_C,Eggs_12pk,Dairy,67.84,80.0,0,73
2024-11-19,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,56
2024-11-20,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,68
2024-11-21,Store_C,Eggs_12pk,Dairy,80.0,80.0,1,93
2024-11-22,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,85
2024-11-23,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,93
2024-11-24,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,69
2024-11-25,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,56
2024-11-26,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,53
2024-11-27,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,60
2024-11-28,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,58
2024-11-29,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,69
2024-11-30,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,91
2024-12-01,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,67
2024-12-02,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,48
2024-12-03,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,52
2024-12-04,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,53
2024-12-05,Store_C,Eggs_12pk,Dairy,73.48,80.0,0,61
2024-12-06,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,63
2024-12-07,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,73
2024-12-08,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,74
2024-12-09,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,51
2024-12-10,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,51
2024-12-11,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,49
2024-12-12,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,55
2024-12-13,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,71
2024-12-14,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,88
2024-12-15,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,79
2024-12-16,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,58
2024-12-17,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,61
2024-12-18,Store_C,Eggs_12pk,Dairy,78.6,80.0,0,55
2024-12-19,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,63
2024-12-20,Store_C,Eggs_12pk,Dairy,84.63,80.0,0,70
2024-12-21,Store_C,Eggs_12pk,Dairy,80.0,80.0,1,104
2024-12-22,Store_C,Eggs_12pk,Dairy,84.78,80.0,0,67
2024-12-23,Store_C,Eggs_12pk,Dairy,89.51,80.0,1,61
2024-12-24,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,57
2024-12-25,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,63
2024-12-26,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,59
2024-12-27,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,82
2024-12-28,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,96
2024-12-29,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,82
2024-12-30,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,59
2024-12-31,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,53
2025-01-01,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,47
2025-01-02,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,48
2025-01-03,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,61
2025-01-04,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,58
2025-01-05,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,69
2025-01-06,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,54
2025-01-07,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,37
2025-01-08,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,49
2025-01-09,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,54
2025-01-10,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,59
2025-01-11,Store_C,Eggs_12pk,Dairy,64.19,80.0,0,89
2025-01-12,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,62
2025-01-13,Store_C,Eggs_12pk,Dairy,80.0,80.0,1,64
2025-01-14,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,39
2025-01-15,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,50
2025-01-16,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,47
2025-01-17,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,56
2025-01-18,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,66
2025-01-19,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,62
2025-01-20,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,44
2025-01-21,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,42
2025-01-22,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,44
2025-01-23,Store_C,Eggs_12pk,Dairy,80.0,80.0,1,68
2025-01-24,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,57
2025-01-25,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,65
2025-01-26,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,70
2025-01-27,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,45
2025-01-28,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,49
2025-01-29,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,54
2025-01-30,Store_C,Eggs_12pk,Dairy,82.87,80.0,0,45
2025-01-31,Store_C,Eggs_12pk,Dairy,91.17,80.0,0,48
2025-02-01,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,71
2025-02-02,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,62
2025-02-03,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,43
2025-02-04,Store_C,Eggs_12pk,Dairy,80.0,80.0,1,59
2025-02-05,Store_C,Eggs_12pk,Dairy,77.15,80.0,0,52
2025-02-06,Store_C,Eggs_12pk,Dairy,91.41,80.0,0,38
2025-02-07,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,58
2025-02-08,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,73
2025-02-09,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,60
2025-02-10,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,40
2025-02-11,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,43
2025-02-12,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,44
2025-02-13,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,47
2025-02-14,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,60
2025-02-15,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,68
2025-02-16,Store_C,Eggs_12pk,Dairy,77.24,80.0,0,68
2025-02-17,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,50
2025-02-18,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,41
2025-02-19,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,50
2025-02-20,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,47
2025-02-21,Store_C,Eggs_12pk,Dairy,77.15,80.0,0,63
2025-02-22,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,61
2025-02-23,Store_C,Eggs_12pk,Dairy,77.99,80.0,0,60
2025-02-24,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,48
2025-02-25,Store_C,Eggs_12pk,Dairy,64.18,80.0,0,59
2025-02-26,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,45
2025-02-27,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,52
2025-02-28,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,61
2025-03-01,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,66
2025-03-02,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,59
2025-03-03,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,40
2025-03-04,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,38
2025-03-05,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,45
2025-03-06,Store_C,Eggs_12pk,Dairy,87.26,80.0,0,43
2025-03-07,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,62
2025-03-08,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,60
2025-03-09,Store_C,Eggs_12pk,Dairy,74.39,80.0,0,62
2025-03-10,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,45
2025-03-11,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,42
2025-03-12,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,42
2025-03-13,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,49
2025-03-14,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,61
2025-03-15,Store_C,Eggs_12pk,Dairy,68.45,80.0,0,71
2025-03-16,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,65
2025-03-17,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,48
2025-03-18,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,38
2025-03-19,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,47
2025-03-20,Store_C,Eggs_12pk,Dairy,86.77,80.0,0,38
2025-03-21,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,54
2025-03-22,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,66
2025-03-23,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,54
2025-03-24,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,39
2025-03-25,Store_C,Eggs_12pk,Dairy,77.88,80.0,0,42
2025-03-26,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,46
2025-03-27,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,42
2025-03-28,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,61
2025-03-29,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,69
2025-03-30,Store_C,Eggs_12pk,Dairy,80.0,80.0,1,76
2025-03-31,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,44
2025-04-01,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,36
2025-04-02,Store_C,Eggs_12pk,Dairy,89.36,80.0,0,35
2025-04-03,Store_C,Eggs_12pk,Dairy,68.85,80.0,0,56
2025-04-04,Store_C,Eggs_12pk,Dairy,80.0,80.0,1,78
2025-04-05,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,63
2025-04-06,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,53
2025-04-07,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,42
2025-04-08,Store_C,Eggs_12pk,Dairy,80.0,80.0,1,59
2025-04-09,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,44
2025-04-10,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,42
2025-04-11,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,57
2025-04-12,Store_C,Eggs_12pk,Dairy,83.23,80.0,0,56
2025-04-13,Store_C,Eggs_12pk,Dairy,64.87,80.0,0,78
2025-04-14,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,44
2025-04-15,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,38
2025-04-16,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,39
2025-04-17,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,47
2025-04-18,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,59
2025-04-19,Store_C,Eggs_12pk,Dairy,80.0,80.0,0,55
